Np-234,4.40 d,0.005,6.2e-09,0.0005,4.4e-09,2.4e-09,1.6e-09,1e-09,8.1e-10
Np-235,1.08 a,0.005,7.1e-10,0.0005,4.1e-10,2e-10,1.2e-10,6.8e-11,5.3e-11
Np-236,1.15e5 a,0.005,1.9e-07,0.0005,2.4e-08,1.8e-08,1.8e-08,1.8e-08,1.7e-08
Np-236m,22.5 h,0.005,2.5e-09,0.0005,1.3e-09,6.6e-10,4e-10,2.4e-10,1.9e-10
Np-237,2.14e6 a,0.005,2e-06,0.0005,2.1e-07,1.4e-07,1.1e-07,1.1e-07,1.1e-07
Np-238,2.12 d,0.005,9.5e-09,0.0005,6.2e-09,3.2e-09,1.9e-09,1.1e-09,9.1e-10
Np-239,2.36 d,0.005,8.9e-09,0.0005,5.7e-09,2.9e-09,1.7e-09,1e-09,8e-10
Np-240,1.08 h,0.005,8.7e-10,0.0005,5.2e-10,2.6e-10,1.6e-10,1e-10,8.2e-11
Pu-234,8.80 h,0.005,2.1e-09,0.0005,1.1e-09,5.5e-10,3.3e-10,2e-10,1.6e-10
Pu-235,0.422 h,0.005,2.2e-11,0.0005,1.3e-11,6.5e-12,3.9e-12,2.7e-12,2.1e-12
Pu-236,2.85 a,0.005,2.1e-06,0.0005,2.2e-07,1.4e-07,1e-07,8.5e-08,8.7e-08
Pu-237,45.3 d,0.005,1.1e-09,0.0005,6.9e-10,3.6e-10,2.2e-10,1.3e-10,1e-10
Pu-238,87.7 a,0.005,4e-06,0.0005,4e-07,3.1e-07,2.4e-07,2.2e-07,2.3e-07
Pu-239,2.41e4 a,0.005,4.2e-06,0.0005,4.2e-07,3.3e-07,2.7e-07,2.4e-07,2.5e-07
Pu-240,6.54e3 a,0.005,4.2e-06,0.0005,4.2e-07,3.3e-07,2.7e-07,2.4e-07,2.5e-07
Pu-241,14.4 a,0.005,5.6e-08,0.0005,5.7e-09,5.5e-09,5.1e-09,4.8e-09,4.8e-09
Pu-242,3.76e5 a,0.005,4e-06,0.0005,4e-07,3.2e-07,2.6e-07,2.3e-07,2.4e-07
Pu-243,4.95 h,0.005,1e-09,0.0005,6.2e-10,3.1e-10,1.8e-10,1.1e-10,8.5e-11
Pu-244,8.26e7 a,0.005,4e-06,0.0005,4.1e-07,3.2e-07,2.6e-07,2.3e-07,2.4e-07
Pu-245,10.5 h,0.005,8e-09,0.0005,5.1e-09,2.6e-09,1.5e-09,8.9e-10,7.2e-10
Pu-246,10.9 d,0.005,3.6e-08,0.0005,2.3e-08,1.2e-08,7.1e-09,4.1e-09,3.3e-09
Am-237,1.22 h,0.005,1.7e-10,0.0005,1e-10,5.5e-11,3.3e-11,2.2e-11,1.8e-11
Am-238,1.63 h,0.005,2.5e-10,0.0005,1.6e-10,9.1e-11,5.9e-11,4e-11,3.2e-11
Am-239,11.9 h,0.005,2.6e-09,0.0005,1.7e-09,8.4e-10,5.1e-10,3e-10,2.4e-10
Am-240,2.12 d,0.005,4.7e-09,0.0005,3.3e-09,1.8e-09,1.2e-09,7.3e-10,5.8e-10
Am-241,4.32e2 a,0.005,3.7e-06,0.0005,3.7e-07,2.7e-07,2.2e-07,2e-07,2e-07
Am-242,16.0 h,0.005,5e-09,0.0005,2.2e-09,1.1e-09,6.4e-10,3.7e-10,3e-10
Am-242m,1.52e2 a,0.005,3.1e-06,0.0005,3e-07,2.3e-07,2e-07,1.9e-07,1.9e-07
Am-243,7.38e3 a,0.005,3.6e-06,0.0005,3.7e-07,2.7e-07,2.2e-07,2e-07,2e-07
Am-244,10.1 h,0.005,4.9e-09,0.0005,3.1e-09,1.6e-09,9.6e-10,5.8e-10,4.6e-10
Am-244m,0.433 h,0.005,3.7e-10,0.0005,2e-10,9.6e-11,5.5e-11,3.7e-11,2.9e-11
Am-245,2.05 h,0.005,6.8e-10,0.0005,4.5e-10,2.2e-10,1.3e-10,7.9e-11,6.2e-11
Am-246,0.650 h,0.005,6.7e-10,0.0005,3.8e-10,1.9e-10,1.1e-10,7.3e-11,5.8e-11
Am-246m,0.417 h,0.005,3.9e-10,0.0005,2.2e-10,1.1e-10,6.4e-11,4.4e-11,3.4e-11
Cm-238,2.40 h,0.005,7.8e-10,0.0005,4.9e-10,2.6e-10,1.6e-10,1e-10,8e-11
Cm-240,27.0 d,0.005,2.2e-07,0.0005,4.8e-08,2.5e-08,1.5e-08,9.2e-09,7.6e-09
Cm-241,32.8 d,0.005,1.1e-08,0.0005,5.7e-09,3e-09,1.9e-09,1.1e-09,9.1e-10
Cm-242,163 d,0.005,5.9e-07,0.0005,7.6e-08,3.9e-08,2.4e-08,1.5e-08,1.2e-08
Cm-243,28.5 a,0.005,3.2e-06,0.0005,3.3e-07,2.2e-07,1.6e-07,1.4e-07,1.5e-07
Cm-244,18.1 a,0.005,2.9e-06,0.0005,2.9e-07,1.9e-07,1.4e-07,1.2e-07,1.2e-07
Cm-245,8.50e3 a,0.005,3.7e-06,0.0005,3.7e-07,2.8e-07,2.3e-07,2.1e-07,2.1e-07
Cm-246,4.73e3 a,0.005,3.7e-06,0.0005,3.7e-07,2.8e-07,2.2e-07,2.1e-07,2.1e-07
Cm-247,1.56e7 a,0.005,3.4e-06,0.0005,3.5e-07,2.6e-07,2.1e-07,1.9e-07,1.9e-07
Cm-248,3.39e5 a,0.005,1.4e-05,0.0005,1.4e-06,1e-06,8.4e-07,7.7e-07,7.7e-07
Cm-249,1.07 h,0.005,3.9e-10,0.0005,2.2e-10,1.1e-10,6.1e-11,4e-11,3.1e-11
Cm-250,6.90e3 a,0.005,7.8e-05,0.0005,8.2e-06,6e-06,4.9e-06,4.4e-06,4.4e-06
Bk-245,4.94 d,0.005,6.1e-09,0.0005,3.9e-09,2e-09,1.2e-09,7.2e-10,5.7e-10
Bk-246,1.83 d,0.005,3.7e-09,0.0005,2.6e-09,1.4e-09,9.4e-10,6e-10,4.8e-10
Bk-247,1.38e3 a,0.005,8.9e-06,0.0005,8.6e-07,6.3e-07,4.6e-07,3.8e-07,3.5e-07
Bk-249,320 d,0.005,2.2e-08,0.0005,2.9e-09,1.9e-09,1.4e-09,1.1e-09,9.7e-10
Bk-250,3.22 h,0.005,1.5e-09,0.0005,8.5e-10,4.4e-10,2.7e-10,1.7e-10,1.4e-10
Cf-244,0.323 h,0.005,9.8e-10,0.0005,4.8e-10,2.4e-10,1.3e-10,8.9e-11,7e-11
Cf-246,1.49 d,0.005,5e-08,0.0005,2.4e-08,1.2e-08,7.3e-09,4.1e-09,3.3e-09
Cf-248,334 d,0.005,1.5e-06,0.0005,1.6e-07,9.9e-08,6e-08,3.3e-08,2.8e-09
Cf-249,3.50e2 a,0.005,9e-06,0.0005,8.7e-07,6.4e-07,4.7e-07,3.8e-07,3.5e-07
Cf-250,13.1 a,0.005,5.7e-06,0.0005,5.5e-07,3.7e-07,2.3e-07,1.7e-07,1.6e-07
Cf-251,8.98e2 a,0.005,9.1e-06,0.0005,8.8e-07,6.5e-07,4.7e-07,3.9e-07,3.6e-07
Cf-252,2.64 a,0.005,5e-06,0.0005,5.1e-07,3.2e-07,1.9e-07,1e-07,9e-08
Cf-253,17.8 d,0.005,1e-07,0.0005,1.1e-08,6e-09,3.7e-09,1.8e-09,1.4e-09
Cf-254,60.5 d,0.005,1.1e-05,0.0005,2.6e-06,1.4e-06,8.4e-07,5e-07,4e-07
Es-250,2.10 h,0.005,2.3e-10,0.0005,9.9e-11,5.7e-11,3.7e-11,2.6e-11,2.1e-11
Es-251,1.38 d,0.005,1.9e-09,0.0005,1.2e-09,6.1e-10,3.7e-10,2.2e-10,1.7e-10
Es-253,20.5 d,0.005,1.7e-07,0.0005,4.5e-08,2.3e-08,1.4e-08,7.6e-09,6.1e-09
Es-254,276 d,0.005,1.4e-06,0.0005,1.6e-07,9.8e-08,6e-08,3.3e-08,2.8e-08
Es-254m,1.64 d,0.005,5.7e-08,0.0005,3e-08,1.5e-08,9.1e-09,5.2e-09,4.2e-09
Fm-252,22.7 h,0.005,3.8e-08,0.0005,2e-08,9.9e-09,5.9e-09,3.3e-09,2.7e-09
Fm-253,3.00 d,0.005,2.5e-08,0.0005,6.7e-09,3.4e-09,2.1e-09,1.1e-09,9.1e-10
Fm-254,3.24 h,0.005,5.6e-09,0.0005,3.2e-09,1.6e-09,9.3e-10,5.6e-10,4.4e-10
Fm-255,20.1 h,0.005,3.3e-08,0.0005,1.9e-08,9.5e-09,5.6e-09,3.2e-09,2.5e-09
Fm-257,101 d,0.005,9.8e-07,0.0005,1.1e-07,6.5e-08,4e-08,1.9e-08,1.5e-08
Md-257,5.20 h,0.005,3.1e-09,0.0005,8.8e-10,4.5e-10,2.7e-10,1.5e-10,1.2e-10
Md-258,55.0 d,0.005,6.3e-07,0.0005,8.9e-08,5e-08,3e-08,1.6e-08,1.3e-08
